	superkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	tribe	genus	subgenus	species group	species	subspecies
28445	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium		Mycobacterium simiae complex	Mycobacterium intermedium	
28446	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Anaerotignum			Anaerotignum propionicum	
28447	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Microbacteriaceae			Clavibacter			Clavibacter michiganensis	
28448	Bacteria	Proteobacteria		Alphaproteobacteria		Rhodospirillales		Acetobacteraceae			Komagataeibacter			Komagataeibacter xylinus	
28449	Bacteria	Proteobacteria		Betaproteobacteria		Neisseriales		Neisseriaceae			Neisseria			Neisseria subflava	
28450	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Burkholderiaceae			Burkholderia		pseudomallei group	Burkholderia pseudomallei	
28452	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira alstonii	
28885	Bacteria	Proteobacteria		Gammaproteobacteria		Thiotrichales		Piscirickettsiaceae			Hydrogenovibrio			Hydrogenovibrio marinus	
28896	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacterales Family III. Incertae Sedis			Thermoanaerobacterium			Thermoanaerobacterium saccharolyticum	
28901	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Enterobacteriaceae			Salmonella			Salmonella enterica	
28903	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma bovis	
29303	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces cattleya	
29306	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces griseoluteus	
29311	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium haemophilum	
29313	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Mycobacteriaceae			Mycobacterium			Mycobacterium shimoidei	
29320	Bacteria	Actinobacteria		Actinobacteria		Micrococcales		Micrococcaceae			Paenarthrobacter			Paenarthrobacter nicotinovorans	
29321	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Corynebacteriaceae			Corynebacterium			Corynebacterium otitidis	
29322	Bacteria	Firmicutes		Clostridia		Clostridiales		Eubacteriaceae			Eubacterium			[Eubacterium] cellulosolvens	
29323	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacteraceae			Thermoanaerobacter			Thermoanaerobacter brockii	
29324	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacterales Family III. Incertae Sedis			Caldicellulosiruptor			Caldicellulosiruptor naganoensis	
29329	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacterales Family III. Incertae Sedis			Thermoanaerobacterium			Thermoanaerobacterium xylanolyticum	
29332	Bacteria	Firmicutes		Bacilli		Bacillales		Bacillaceae			Domibacillus			Domibacillus aminovorans	
29341	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Clostridium			Clostridium argentinense	
29343	Bacteria	Firmicutes		Clostridia		Clostridiales		Ruminococcaceae						[Clostridium] cellulosi	
29346	Bacteria	Firmicutes		Clostridia		Clostridiales		Peptostreptococcaceae						[Clostridium] paradoxum	
29347	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Lachnoclostridium			[Clostridium] scindens	
29348	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae			Erysipelatoclostridium			[Clostridium] spiroforme	
29350	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacteraceae			Thermoanaerobacter			Thermoanaerobacter thermocopriae	
29354	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Lachnoclostridium			[Clostridium] celerecrescens	
29355	Bacteria	Firmicutes		Clostridia		Clostridiales		Hungateiclostridiaceae			Ruminiclostridium			Ruminiclostridium cellobioparum	
29357	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Clostridium			Clostridium collagenovorans	
29359	Bacteria	Firmicutes		Clostridia		Clostridiales		Peptostreptococcaceae			Asaccharospora			Asaccharospora irregularis	
29360	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Cellulosilyticum			Cellulosilyticum lentocellum	
29361	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Tyzzerella			Tyzzerella nexilis	
29362	Bacteria	Firmicutes		Clostridia		Clostridiales		Hungateiclostridiaceae			Ruminiclostridium			Ruminiclostridium papyrosolvens	
29363	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Clostridium			Clostridium paraputrificum	
29365	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Hathewaya			Hathewaya proteolytica	
29367	Bacteria	Firmicutes		Clostridia		Clostridiales		Clostridiaceae			Clostridium			Clostridium puniceum	
29371	Bacteria	Firmicutes		Clostridia		Clostridiales		Hungateiclostridiaceae			Ruminiclostridium			Ruminiclostridium cellobioparum	Ruminiclostridium cellobioparum subsp. termitidis
29378	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus arlettae	
29379	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus auricularis	
29380	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus caprae	
29382	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus cohnii	
29385	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus saprophyticus	
29388	Bacteria	Firmicutes		Bacilli		Bacillales		Staphylococcaceae			Staphylococcus			Staphylococcus capitis	
29391	Bacteria	Firmicutes		Bacilli		Bacillales					Gemella			Gemella morbillorum	
29394	Bacteria	Firmicutes		Bacilli		Lactobacillales		Carnobacteriaceae			Dolosigranulum			Dolosigranulum pigrum	
29405	Bacteria	Actinobacteria		Actinobacteria		Propionibacteriales		Propionibacteriaceae			Microlunatus			Microlunatus phosphovorus	
29410	Bacteria	Cyanobacteria				Synechococcales		Synechococcaceae			Synechococcus			Synechococcus sp. WH 8103	
29419	Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria		Campylobacterales		Helicobacteraceae			Helicobacter			Helicobacter canis	
29422	Bacteria	Proteobacteria		Gammaproteobacteria		Legionellales		Legionellaceae			Legionella			Legionella brunensis	
29423	Bacteria	Proteobacteria		Gammaproteobacteria		Legionellales		Legionellaceae			Legionella			Legionella oakridgensis	
29430	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Acinetobacter			Acinetobacter haemolyticus	
29432	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Psychrobacter			Psychrobacter phenylpyruvicus	
29433	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Moraxellaceae			Moraxella			Moraxella ovis	
29438	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas		Pseudomonas syringae group	Pseudomonas savastanoi	
29442	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas		Pseudomonas fluorescens group	Pseudomonas tolaasii	
29447	Bacteria	Proteobacteria		Gammaproteobacteria		Xanthomonadales		Xanthomonadaceae			Xanthomonas			Xanthomonas albilineans	
29448	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bradyrhizobiaceae			Bradyrhizobium			Bradyrhizobium elkanii	
29449	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Rhizobium			Rhizobium etli	
29450	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Rhizobiaceae			Rhizobium			Rhizobium leucaenae	
29459	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Brucellaceae			Brucella			Brucella melitensis	
29460	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Brucellaceae			Brucella			Brucella neotomae	
29461	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Brucellaceae			Brucella			Brucella suis	
29466	Bacteria	Firmicutes		Negativicutes		Veillonellales		Veillonellaceae			Veillonella			Veillonella parvula	
29471	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Pectobacteriaceae			Pectobacterium			Pectobacterium atrosepticum	
29483	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Yersinia			Yersinia aldovae	
29484	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Yersinia			Yersinia frederiksenii	
29485	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Yersinia			Yersinia rohdei	
29486	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Yersinia			Yersinia ruckeri	
29488	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Morganellaceae			Photorhabdus			Photorhabdus luminescens	
29489	Bacteria	Proteobacteria		Gammaproteobacteria		Aeromonadales		Aeromonadaceae			Aeromonas			Aeromonas enteropelogenes	
29494	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio furnissii	
29495	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio navarrensis	
29497	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio			Vibrio splendidus	
29498	Bacteria	Proteobacteria		Gammaproteobacteria		Vibrionales		Vibrionaceae			Vibrio		Vibrio oreintalis group	Vibrio tubiashii	
29501	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma haemofelis	
29503	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfovibrionales		Desulfomicrobiaceae			Desulfomicrobium			Desulfomicrobium escambiense	
29506	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira inadai	
29507	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira kirschneri	
29508	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira meyeri	
29510	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Turneriella			Turneriella parva	
29511	Bacteria	Spirochaetes		Spirochaetia		Leptospirales		Leptospiraceae			Leptospira			Leptospira wolbachii	
29518	Bacteria	Spirochaetes		Spirochaetia		Spirochaetales		Borreliaceae			Borreliella			Borreliella afzelii	
29519	Bacteria	Spirochaetes		Spirochaetia		Spirochaetales		Borreliaceae			Borreliella			Borreliella garinii	
29520	Bacteria	Spirochaetes		Spirochaetia		Spirochaetales		Borreliaceae			Borrelia			Borrelia crocidurae	
29530	Bacteria	Bacteroidetes		Cytophagia		Cytophagales		Cytophagaceae			Cytophaga			Cytophaga aurantiaca	
29533	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Flavobacterium			Flavobacterium pectinovorum	
29534	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Flavobacterium			Flavobacterium saccharophilum	
29536	Bacteria	Bacteroidetes		Flavobacteriia		Flavobacteriales		Flavobacteriaceae			Flavobacterium			Flavobacterium succinicans	
29542	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfuromonadales		Desulfuromonadaceae			Pelobacter			Pelobacter acetylenicus	
29543	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfuromonadales		Desulfuromonadaceae			Pelobacter			Pelobacter propionicus	
29546	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfovibrionales		Desulfovibrionaceae			Lawsonia			Lawsonia intracellularis	
29549	Bacteria	Bacteroidetes				Bacteroidetes Order II. Incertae sedis		Rhodothermaceae			Rhodothermus			Rhodothermus marinus	
29552	Bacteria	Tenericutes		Mollicutes		Acholeplasmatales		Acholeplasmataceae			Acholeplasma			Acholeplasma axanthum	
29554	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma canadense	
29555	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma canis	
29557	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma gallinarum	
29559	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma hyosynoviae	
29560	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma imitans	
29561	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma meleagridis	
29562	Bacteria	Tenericutes		Mollicutes		Mycoplasmatales		Mycoplasmataceae			Mycoplasma			Mycoplasma ovipneumoniae	
29570	Bacteria	Proteobacteria		Gammaproteobacteria		Oceanospirillales		Halomonadaceae			Halomonas			Halomonas meridiana	
29575	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Alcaligenaceae			Taylorella			Taylorella equigenitalis	
29581	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Oxalobacteraceae			Janthinobacterium			Janthinobacterium lividum	
31899	Bacteria	Firmicutes		Clostridia		Thermoanaerobacterales		Thermoanaerobacterales Family III. Incertae Sedis			Caldicellulosiruptor			Caldicellulosiruptor bescii	
31909	Bacteria	Firmicutes		Clostridia		Halanaerobiales		Halanaerobiaceae			Halothermothrix			Halothermothrix orenii	
31958	Bacteria	Actinobacteria		Actinobacteria		Pseudonocardiales		Pseudonocardiaceae			Amycolatopsis			Amycolatopsis orientalis	
31962	Bacteria	Actinobacteria		Actinobacteria		Streptosporangiales		Thermomonosporaceae			Actinomadura			Actinomadura rifamycini	
31971	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae			Absiella			Absiella dolichum	
31973	Bacteria	Firmicutes		Erysipelotrichia		Erysipelotrichales		Erysipelotrichaceae			Eggerthia			Eggerthia catenaformis	
31998	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Methylobacteriaceae			Methylobacterium			Methylobacterium radiotolerans	
32002	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Alcaligenaceae			Achromobacter			Achromobacter denitrificans	
32013	Bacteria	Proteobacteria		Betaproteobacteria		Burkholderiales		Comamonadaceae			Comamonas			Comamonas terrigena	
32025	Bacteria	Proteobacteria	delta/epsilon subdivisions	Epsilonproteobacteria		Campylobacterales		Helicobacteraceae			Helicobacter			Helicobacter hepaticus	
32046	Bacteria	Cyanobacteria				Synechococcales		Synechococcaceae			Synechococcus			Synechococcus elongatus	
32049	Bacteria	Cyanobacteria				Synechococcales		Synechococcaceae			Synechococcus			Synechococcus sp. PCC 7002	
32051	Bacteria	Cyanobacteria				Synechococcales		Synechococcaceae			Synechococcus			Synechococcus sp. WH 7803	
32052	Bacteria	Cyanobacteria				Synechococcales		Synechococcaceae			Synechococcus			Synechococcus sp. WH 8020	
32054	Bacteria	Cyanobacteria				Nostocales		Rivulariaceae			Calothrix			Calothrix parietina	
32057	Bacteria	Cyanobacteria				Nostocales		Rivulariaceae			Calothrix			Calothrix sp. PCC 7103	
33002	Bacteria	Proteobacteria	delta/epsilon subdivisions	Deltaproteobacteria		Desulfurellales		Desulfurellaceae			Desulfurella			Desulfurella acetivorans	
33007	Bacteria	Actinobacteria		Actinobacteria		Actinomycetales		Actinomycetaceae			Actinomyces			Actinomyces neuii	
33008	Bacteria	Actinobacteria		Actinobacteria		Corynebacteriales		Nocardiaceae			Rhodococcus			Rhodococcus globerulus	
33009	Bacteria	Actinobacteria		Actinobacteria		Streptomycetales		Streptomycetaceae			Streptomyces			Streptomyces prasinus	
33010	Bacteria	Actinobacteria		Actinobacteria		Propionibacteriales		Propionibacteriaceae			Cutibacterium			Cutibacterium avidum	
33011	Bacteria	Actinobacteria		Actinobacteria		Propionibacteriales		Propionibacteriaceae			Cutibacterium			Cutibacterium granulosum	
33012	Bacteria	Actinobacteria		Actinobacteria		Propionibacteriales		Propionibacteriaceae			Propionimicrobium			Propionimicrobium lymphophilum	
33018	Bacteria	Firmicutes		Bacilli		Bacillales		Sporolactobacillaceae			Sporolactobacillus			Sporolactobacillus laevolacticus	
33029	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Anaerococcus			Anaerococcus hydrogenalis	
33030	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Peptoniphilus			Peptoniphilus indolicus	
33031	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Peptoniphilus			Peptoniphilus lacrimalis	
33032	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Anaerococcus			Anaerococcus lactolyticus	
33033	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Parvimonas			Parvimonas micra	
33034	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Anaerococcus			Anaerococcus prevotii	
33035	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Blautia			Blautia producta	
33036	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Anaerococcus			Anaerococcus tetradius	
33037	Bacteria	Firmicutes		Tissierellia		Tissierellales		Peptoniphilaceae			Anaerococcus			Anaerococcus vaginalis	
33038	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Blautia			[Ruminococcus] gnavus	
33039	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Blautia			[Ruminococcus] torques	
33043	Bacteria	Firmicutes		Clostridia		Clostridiales		Lachnospiraceae			Coprococcus			Coprococcus eutactus	
33044	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella doshiae	
33045	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella grahamii	
33046	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella taylorii	
33047	Bacteria	Proteobacteria		Alphaproteobacteria		Rhizobiales		Bartonellaceae			Bartonella			Bartonella vinsonii	
33050	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis macrogoltabida	
33051	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingomonas			Sphingomonas sanguinis	
33052	Bacteria	Proteobacteria		Alphaproteobacteria		Sphingomonadales		Sphingomonadaceae			Sphingopyxis			Sphingopyxis terrae	
33056	Bacteria	Proteobacteria		Betaproteobacteria							Candidatus Kinetoplastibacterium			Candidatus Kinetoplastibacterium crithidii	
33059	Bacteria	Proteobacteria		Acidithiobacillia		Acidithiobacillales		Acidithiobacillaceae			Acidithiobacillus			Acidithiobacillus caldus	
33060	Bacteria	Proteobacteria		Gammaproteobacteria		Enterobacterales		Yersiniaceae			Yersinia			Yersinia mollaretii	
33069	Bacteria	Proteobacteria		Gammaproteobacteria		Pseudomonadales		Pseudomonadaceae			Pseudomonas		Pseudomonas syringae group	Pseudomonas viridiflava	
33072	Bacteria	Cyanobacteria		Gloeobacteria		Gloeobacterales		Gloeobacteraceae			Gloeobacter			Gloeobacter violaceus	
33074	Bacteria	Proteobacteria		Gammaproteobacteria		Oceanospirillales		Halomonadaceae			Zymobacter			Zymobacter palmae	
33075	Bacteria	Acidobacteria		Acidobacteriia		Acidobacteriales		Acidobacteriaceae			Acidobacterium			Acidobacterium capsulatum	
33871	Bacteria	Actinobacteria		Coriobacteriia		Coriobacteriales		Coriobacteriaceae			Coriobacterium			Coriobacterium glomerans	
